schema_version,run_id,created_at_utc,prediction_date,as_of_date,data_snapshot_hash,config_hash,target_mode,band,imputed_features,macro_snapshot_hash,macro_history_mode,prediction,p_down,p_flat,p_up,model,record_id,kind,horizon_days,target_date,horizon,trading_days,current_close,signal,predicted_return,predicted_close,center_close,low_close,high_close,band_coverage,model_mae,zero_baseline_mae,mae_diff_lo,mae_diff_hi,oof_slope,actual_open,actual_close,actual_return,actual_class,direction_correct,price_error,absolute_price_error,price_ape,return_error,interval_hit,center_price_error,log_loss,brier,status,is_prospective,actual_updated_at_utc,vol_model,runtime,versions_hash,raw_predicted_return,predicted_open,center_open,low_open,high_open,gap_sign_auc,gap_corr,event_flags
3,20260908T185136_472a553bfa72,2026-09-08 18:51:46.908742+00:00,2026-09-09,2026-09-08,0ac1a04fb8f906c44f93,cee1232d50d58d70f18f,close_to_close,0.0136726071398724,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,,,,,Ridge,20260908T185136_472a553bfa72:price:5,price,5,2026-09-15,1주일,5.0,269500.0,없음,,,269500.0,230053.879283095,308946.120716905,0.8315789473684211,0.0576197270372056,0.0543901907986619,0.0,0.0,0.0,,,,,,,,,,,,,,pending,True,2026-09-10T07:44:00.670195+00:00,simple,github-actions,7fa00c14b86e,0.0090347158119649,,,,,,,
3,20260908T185136_472a553bfa72,2026-09-08 18:51:46.908742+00:00,2026-09-09,2026-09-08,0ac1a04fb8f906c44f93,cee1232d50d58d70f18f,close_to_close,0.0136726071398724,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,,,,,Ridge,20260908T185136_472a553bfa72:price:1,price,1,2026-09-09,1거래일,1.0,269500.0,있음,0.0105649235288459,272347.246891024,272347.246891024,256795.5424252022,287898.95135684585,0.8218029350104822,0.023058159938547,0.0247806429416702,-0.0030158778290525,-0.0005824629483744,1.0,269500.0,269500.0,0.0,,,2847.2468910239986,2847.2468910239986,0.010564923528846006,0.0105649235288459,1.0,2847.2468910239986,,,scored,True,2026-09-10T07:44:00.670195+00:00,simple,github-actions,7fa00c14b86e,0.0105649235288459,,,,,,,
3,20260908T185136_472a553bfa72,2026-09-08 18:51:46.908742+00:00,2026-09-09,2026-09-08,0ac1a04fb8f906c44f93,cee1232d50d58d70f18f,close_to_close,0.0136726071398724,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,상승,0.2064040070501794,0.3917290463355998,0.4018669466142208,No flow ensemble,20260908T185136_472a553bfa72:direction:No flow ensemble,direction,1,2026-09-09,,,,,,,,,,,,,,,,269500.0,269500.0,0.0,1.0,0.0,,,,,,,0.9371848865138385,0.5740932099792064,scored,True,2026-09-10T07:44:00.670195+00:00,,github-actions,7fa00c14b86e,,,,,,,,
3,20260908T185136_472a553bfa72,2026-09-08 18:51:46.908742+00:00,2026-09-09,2026-09-08,0ac1a04fb8f906c44f93,cee1232d50d58d70f18f,close_to_close,0.0136726071398724,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,상승,0.2347423852260234,0.3789252593140616,0.386332355459915,No macro ensemble,20260908T185136_472a553bfa72:direction:No macro ensemble,direction,1,2026-09-09,,,,,,,,,,,,,,,,269500.0,269500.0,0.0,1.0,0.0,,,,,,,0.9704162983232595,0.5900905098149145,scored,True,2026-09-10T07:44:00.670195+00:00,,github-actions,7fa00c14b86e,,,,,,,,
3,20260908T185136_472a553bfa72,2026-09-08 18:51:46.908742+00:00,2026-09-09,2026-09-08,0ac1a04fb8f906c44f93,cee1232d50d58d70f18f,close_to_close,0.0136726071398724,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,상승,0.2306105919759169,0.3738532428277539,0.3955361651963291,Mean ensemble,20260908T185136_472a553bfa72:direction:Mean ensemble,direction,1,2026-09-09,,,,,,,,,,,,,,,,269500.0,269500.0,0.0,1.0,0.0,,,,,,,0.9838919574324554,0.6016898646270203,scored,True,2026-09-10T07:44:00.670195+00:00,,github-actions,7fa00c14b86e,,,,,,,,
3,20260908T185136_472a553bfa72,2026-09-08 18:51:46.908742+00:00,2026-09-09,2026-09-08,0ac1a04fb8f906c44f93,cee1232d50d58d70f18f,close_to_close,0.0136726071398724,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,상승,0.1876773112173322,0.393002973898006,0.4193197148846618,LightGBM,20260908T185136_472a553bfa72:direction:LightGBM,direction,1,2026-09-09,,,,,,,,,,,,,,,,269500.0,269500.0,0.0,1.0,0.0,,,,,,,0.9339380999710081,0.5794971861333862,scored,True,2026-09-10T07:44:00.670195+00:00,,github-actions,7fa00c14b86e,,,,,,,,
3,20260908T185136_472a553bfa72,2026-09-08 18:51:46.908742+00:00,2026-09-09,2026-09-08,0ac1a04fb8f906c44f93,cee1232d50d58d70f18f,close_to_close,0.0136726071398724,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,상승,0.2735438727345016,0.3547035117575019,0.3717526155079964,Logistic,20260908T185136_472a553bfa72:direction:Logistic,direction,1,2026-09-09,,,,,,,,,,,,,,,,269500.0,269500.0,0.0,1.0,0.0,,,,,,,1.0364730166101794,0.6294338151857258,scored,True,2026-09-10T07:44:00.670195+00:00,,github-actions,7fa00c14b86e,,,,,,,,
3,20260908T185136_472a553bfa72,2026-09-08 18:51:46.908742+00:00,2026-09-09,2026-09-08,0ac1a04fb8f906c44f93,cee1232d50d58d70f18f,close_to_close,0.0136726071398724,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,상승,0.2384718263788271,0.3744898558105198,0.3870383178106529,No NSI ensemble,20260908T185136_472a553bfa72:direction:No NSI ensemble,direction,1,2026-09-09,,,,,,,,,,,,,,,,269500.0,269500.0,0.0,1.0,0.0,,,,,,,0.9821905636800616,0.5979304119140978,scored,True,2026-09-10T07:44:00.670195+00:00,,github-actions,7fa00c14b86e,,,,,,,,
3,20260909T113933_ef4b81f55da8,2026-09-09 11:39:48.958874+00:00,2026-09-10,2026-09-09,152e3c9bc473655b2978,92f57958414c79f097af,close_to_close,0.0134891116036393,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,,,,,Ridge,20260909T113933_ef4b81f55da8:price:20,price,20,2026-10-13,1개월,20.0,269500.0,없음,,,269500.0,188999.57703631104,350000.4229636889,0.7931769722814499,0.1459216367412008,0.1284949540723891,0.0,0.0,0.0,,,,,,,,,,,,,,pending,True,2026-09-10T07:44:00.670195+00:00,simple,github-actions,7fa00c14b86e,0.0338422428641205,,,,,,,
3,20260909T113933_ef4b81f55da8,2026-09-09 11:39:48.958874+00:00,2026-09-10,2026-09-09,152e3c9bc473655b2978,92f57958414c79f097af,close_to_close,0.0134891116036393,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,보합,0.3343290566087146,0.3521960775167704,0.3134748658745151,Logistic,20260909T113933_ef4b81f55da8:direction:Logistic,direction,1,2026-09-10,,,,,,,,,,,,,,,,269000.0,269000.0,-0.0018552875695733162,1.0,1.0,,,,,,,1.0435672200724229,0.6296923316125764,scored,True,2026-09-10T07:44:00.670195+00:00,,github-actions,7fa00c14b86e,,,,,,,,
3,20260909T113933_ef4b81f55da8,2026-09-09 11:39:48.958874+00:00,2026-09-10,2026-09-09,152e3c9bc473655b2978,92f57958414c79f097af,close_to_close,0.0134891116036393,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,보합,0.2191262672931292,0.5365681566358657,0.2443055760710049,LightGBM,20260909T113933_ef4b81f55da8:direction:LightGBM,direction,1,2026-09-10,,,,,,,,,,,,,,,,269000.0,269000.0,-0.0018552875695733162,1.0,1.0,,,,,,,0.6225616855843691,0.3224706089610849,scored,True,2026-09-10T07:44:00.670195+00:00,,github-actions,7fa00c14b86e,,,,,,,,
3,20260909T113933_ef4b81f55da8,2026-09-09 11:39:48.958874+00:00,2026-09-10,2026-09-09,152e3c9bc473655b2978,92f57958414c79f097af,close_to_close,0.0134891116036393,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,보합,0.2767276619509219,0.4443821170763181,0.27889022097276,Mean ensemble,20260909T113933_ef4b81f55da8:direction:Mean ensemble,direction,1,2026-09-10,,,,,,,,,,,,,,,,269000.0,269000.0,-0.0018552875695733162,1.0,1.0,,,,,,,0.8110704626286814,0.463069186067653,scored,True,2026-09-10T07:44:00.670195+00:00,,github-actions,7fa00c14b86e,,,,,,,,
3,20260909T113933_ef4b81f55da8,2026-09-09 11:39:48.958874+00:00,2026-09-10,2026-09-09,152e3c9bc473655b2978,92f57958414c79f097af,close_to_close,0.0134891116036393,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,보합,0.2745588146672502,0.4472414919037183,0.2781996934290313,No macro ensemble,20260909T113933_ef4b81f55da8:direction:No macro ensemble,direction,1,2026-09-10,,,,,,,,,,,,,,,,269000.0,269000.0,-0.0018552875695733162,1.0,1.0,,,,,,,0.8046565799073564,0.4583195804083195,scored,True,2026-09-10T07:44:00.670195+00:00,,github-actions,7fa00c14b86e,,,,,,,,
3,20260909T113933_ef4b81f55da8,2026-09-09 11:39:48.958874+00:00,2026-09-10,2026-09-09,152e3c9bc473655b2978,92f57958414c79f097af,close_to_close,0.0134891116036393,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,보합,0.2644499766043645,0.4720277035686181,0.2635223198270173,No NSI ensemble,20260909T113933_ef4b81f55da8:direction:No NSI ensemble,direction,1,2026-09-10,,,,,,,,,,,,,,,,269000.0,269000.0,-0.0018552875695733162,1.0,1.0,,,,,,,0.7507176011176976,0.4181325489720887,scored,True,2026-09-10T07:44:00.670195+00:00,,github-actions,7fa00c14b86e,,,,,,,,
3,20260909T113933_ef4b81f55da8,2026-09-09 11:39:48.958874+00:00,2026-09-10,2026-09-09,152e3c9bc473655b2978,92f57958414c79f097af,close_to_close,0.0134891116036393,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,보합,0.2676010829147304,0.4510018731033206,0.281397043981949,No flow ensemble,20260909T113933_ef4b81f55da8:direction:No flow ensemble,direction,1,2026-09-10,,,,,,,,,,,,,,,,269000.0,269000.0,-0.0018552875695733162,1.0,1.0,,,,,,,0.7962837862656429,0.45219357927497783,scored,True,2026-09-10T07:44:00.670195+00:00,,github-actions,7fa00c14b86e,,,,,,,,
3,20260909T113933_ef4b81f55da8,2026-09-09 11:39:48.958874+00:00,2026-09-10,2026-09-09,152e3c9bc473655b2978,92f57958414c79f097af,close_to_close,0.0134891116036393,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,보합,0.2650510777757492,0.4697126474286657,0.2652362747955851,No macro price ensemble,20260909T113933_ef4b81f55da8:direction:No macro price ensemble,direction,1,2026-09-10,,,,,,,,,,,,,,,,269000.0,269000.0,-0.0018552875695733162,1.0,1.0,,,,,,,0.7556341597018115,0.42180703159463995,scored,True,2026-09-10T07:44:00.670195+00:00,,github-actions,7fa00c14b86e,,,,,,,,
3,20260909T113933_ef4b81f55da8,2026-09-09 11:39:48.958874+00:00,2026-09-10,2026-09-09,152e3c9bc473655b2978,92f57958414c79f097af,close_to_close,0.0134891116036393,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,,,,,Ridge,20260909T113933_ef4b81f55da8:price:1,price,1,2026-09-10,1거래일,1.0,269500.0,있음,0.0015625463656568,269921.1062455445,269921.1062455445,254620.47065832844,285221.74183276057,0.8218029350104822,0.0230459414544656,0.0247645782975422,-0.0029972961583667,-0.0005751422086899,1.0,269000.0,269000.0,-0.0018552875695733162,,,921.1062455445062,921.1062455445062,0.0034241867864108037,0.003417833935230116,1.0,921.1062455445062,,,scored,True,2026-09-10T07:44:00.670195+00:00,simple,github-actions,7fa00c14b86e,0.0015625463656568,,,,,,,
3,20260909T113933_ef4b81f55da8,2026-09-09 11:39:48.958874+00:00,2026-09-10,2026-09-09,152e3c9bc473655b2978,92f57958414c79f097af,close_to_close,0.0134891116036393,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,,,,,Ridge,20260909T113933_ef4b81f55da8:price:5,price,5,2026-09-16,1주일,5.0,269500.0,없음,,,269500.0,230583.1692373205,308416.8307626796,0.8315789473684211,0.0580704474417676,0.05446715514094,0.0,0.0,0.0,,,,,,,,,,,,,,pending,True,2026-09-10T07:44:00.670195+00:00,simple,github-actions,7fa00c14b86e,-0.0009428880566303,,,,,,,
3,20260909T113933_ef4b81f55da8,2026-09-09 11:39:48.958874+00:00,2026-09-10,2026-09-09,152e3c9bc473655b2978,92f57958414c79f097af,close_to_close,0.0134891116036393,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,,,,,Ridge,20260909T113933_ef4b81f55da8:open:1,open,1,2026-09-10,시초가예측,1.0,269500.0,있음,0.0042199403532326,,,,,0.8656195462478184,0.0120673295367651,0.0162745787657278,-0.005932376471854,-0.0024884351942539,0.9877176244149404,269000.0,269000.0,-0.0018552875695733162,,,1637.2739251962048,1637.2739251962048,0.006086520168015632,0.006075227922805916,1.0,1637.2739251962048,,,scored,True,2026-09-10T07:44:00.670195+00:00,,github-actions,7fa00c14b86e,0.0042724157683551,270637.2739251962,270637.2739251962,260665.828397766,280608.7194526264,0.7693747184648154,0.6394804505651842,
